ts,high,low,open,close,change,transaction,next_open
1521072000,15.7,14.65,15.35,15.15,0.85,1628,15.05
1521158400,15.1,14.8,15.05,14.9,-0.25,300,15.1
1521417600,15.1,14.75,15.1,14.75,-0.15,243,14.7
1521504000,14.9,14.7,14.7,14.75,0,134,14.85
1521590400,15.4,14.7,14.85,14.7,-0.05,315,15.6
1521676800,15.6,14.65,15.6,14.75,0.05,330,14.25
1521763200,14.55,14.25,14.25,14.4,-0.35,180,14.4
1522022400,14.5,14.3,14.4,14.4,0,119,14.4
1522108800,14.6,14.25,14.4,14.25,-0.15,96,14.25
1522195200,14.35,14.15,14.25,14.25,0,48,14.4
1522281600,14.4,14.05,14.4,14.15,-0.1,72,14.15
1522368000,14.2,13.5,14.15,13.65,-0.5,141,13.65
1522454400,14,13.65,13.65,13.9,0.25,103,14
1522627200,14,13.7,14,13.9,0,55,13.85
1522713600,13.85,13.7,13.85,13.7,-0.2,34,13.6
1523232000,13.8,13.35,13.6,13.35,-0.35,130,13.3
1523318400,13.65,13.3,13.3,13.45,0.1,82,13.7
1523404800,13.85,13.55,13.7,13.55,0.1,81,13.6
1523491200,13.7,13.5,13.6,13.5,-0.05,49,13.55
1523577600,14.15,13.55,13.55,13.9,0.4,128,14.2
1523836800,14.2,13.5,14.2,13.65,-0.25,138,13.55
1523923200,13.8,13.5,13.55,13.6,-0.05,63,13.9
1524009600,14,13.5,13.9,13.6,0,78,13.7
1524096000,13.8,13.4,13.7,13.4,-0.2,67,13.4
1524182400,13.55,13.35,13.4,13.4,0,41,13.4
1524441600,13.4,12.95,13.4,13,-0.4,120,12.9
1524528000,12.9,12,12.9,12.45,-0.55,84,12.3
1524614400,12.6,12.2,12.3,12.45,0,53,12.5
1524700800,12.5,12.35,12.5,12.4,-0.05,61,12.45
1524787200,12.5,12.35,12.45,12.5,0.1,45,13.3
1525046400,13.3,12.8,13.3,12.9,0.4,109,13.45
1525219200,13.45,12.9,13.45,13.1,0.2,78,12.95
1525305600,12.95,12.75,12.95,12.85,-0.25,54,12.85
1525392000,12.95,12.75,12.85,12.95,0.1,38,13
1525651200,13,12.8,13,12.85,-0.1,41,12.75
1525737600,12.95,12.75,12.75,12.95,0.1,31,12.95
1525824000,13,12.85,12.95,12.9,-0.05,33,13
1525910400,13.1,13,13,13.1,0.2,44,12.9
1525996800,12.95,12.6,12.9,12.85,-0.25,84,12.85
1526256000,12.95,12.8,12.85,12.9,0.05,33,12.8
1526342400,12.85,12.5,12.8,12.6,-0.3,49,12.4
1526428800,12.55,12.4,12.4,12.45,-0.15,30,12.45
1526515200,12.45,12.3,12.45,12.4,-0.05,52,12.3
1526601600,12.7,12.3,12.3,12.7,0.3,37,12.5
1526860800,12.75,12.5,12.5,12.65,-0.05,31,12.6
1526947200,12.6,12.55,12.6,12.55,-0.1,35,12.55
1527033600,12.55,12.5,12.55,12.5,-0.05,9,12.65
1527120000,13.75,12.65,12.65,13.75,1.25,331,14.2
1527206400,14.5,13.55,14.2,13.95,0.2,493,14
1527465600,14,13.3,14,13.55,-0.4,110,13.45
1527552000,13.55,13.3,13.45,13.3,-0.25,102,13.2
1527638400,13.25,12.9,13.2,13.15,-0.15,102,13.15
1527724800,13.3,13.1,13.15,13.1,-0.05,64,13
1527811200,13.6,13,13,13.4,0.3,99,13.45
1528070400,13.65,13.4,13.45,13.55,0.15,93,13.6
1528156800,13.6,13.2,13.6,13.2,-0.35,99,13.2
1528243200,13.7,13.2,13.2,13.6,0.4,126,13.65
1528329600,14.5,13.6,13.65,13.8,0.2,254,14
1528416000,14.7,14,14,14.15,0.35,410,14.5
1528675200,14.8,14.4,14.5,14.6,0.45,302,14.7
1528761600,15.6,14.5,14.7,15.15,0.55,664,15.35
1528848000,15.95,15.3,15.35,15.8,0.65,692,15.7
1528934400,15.85,15.35,15.7,15.8,0,335,15.9
1529020800,16.8,15.8,15.9,15.8,0,1122,16.05
1529366400,16.3,15.4,16.05,15.45,-0.35,454,15.55
1529452800,15.6,14.6,15.55,14.95,-0.5,369,14.95
1529539200,15.2,14.8,14.95,14.95,0,138,15.1
1529625600,15.1,14.55,15.1,15,0.05,157,15
1529884800,15.5,14.6,15,14.8,-0.2,181,14.8
1529971200,14.85,14.6,14.8,14.75,-0.05,124,14.95
1530057600,15,14.7,14.95,14.95,0.2,100,14.85
1530144000,15.05,14.8,14.85,15,0.05,86,15
1530230400,15.85,15,15,15.3,0.3,264,15.7
1530489600,15.7,15.35,15.7,15.35,0.05,108,15.35
1530576000,15.4,15.2,15.35,15.3,-0.05,115,15.3
1530662400,15.85,15.3,15.3,15.75,0.45,255,15.8
1530748800,16.35,15.8,15.8,16.1,0.35,540,16.35
1530835200,17.7,15.65,16.35,16,-0.1,2528,16
1531094400,16.05,14.6,16,15.3,-0.7,584,15.35
1531180800,15.95,15.35,15.35,15.7,0.4,278,15.55
1531267200,15.75,15.5,15.55,15.6,-0.1,141,15.55
1531353600,15.55,15,15.55,15.2,-0.4,216,15.3
1531440000,15.75,15.3,15.3,15.45,0.25,125,15.5
1531699200,16.05,15.45,15.5,15.9,0.45,280,15.85
1531785600,16.25,15.7,15.85,15.8,-0.1,183,15.75
1531872000,15.95,15.55,15.75,15.55,-0.25,124,15.55
1531958400,16.3,15.55,15.55,15.85,0.3,256,16
1532044800,16.05,15.55,16,15.8,-0.05,154,15.8
1532304000,16.45,15.65,15.8,16.1,0.3,270,16.2
1532390400,16.35,15.85,16.2,16.1,0,240,16
1532476800,16.3,16,16,16.2,0.1,197,16.3
1532563200,16.65,16.15,16.3,16.3,0.1,307,16.45
1532649600,16.7,16.25,16.45,16.3,0,268,16.4
1532908800,16.6,16.15,16.4,16.35,0.05,232,16.6
1532995200,16.65,16.4,16.6,16.5,0.15,181,16.5
1533081600,16.6,16.1,16.5,16.15,-0.35,163,16.05
1533168000,16.25,15.85,16.05,15.9,-0.25,185,15.9
1533254400,16.05,15.45,15.9,15.6,-0.3,156,16
1533513600,16,15.35,16,15.4,-0.2,130,15.3
1533600000,15.55,15.25,15.3,15.4,0,105,15.5
1533686400,15.8,15.4,15.5,15.75,0.35,110,15.8
1533772800,16.3,15.55,15.8,16.1,0.35,166,16.1
1533859200,16.5,16,16.1,16.05,-0.05,207,16.1
1534118400,16.3,14.85,16.1,15.25,-0.8,312,15.5
1534204800,15.5,14.75,15.5,15.2,-0.05,230,15.2
1534291200,15.2,14.6,15.2,14.7,-0.5,211,14.2
1534377600,14.65,14,14.2,14.25,-0.45,284,14.3
1534464000,14.35,14.1,14.3,14.1,-0.15,154,14.1
1534723200,14.25,14,14.1,14,-0.1,76,14.2
1534809600,14.55,14.2,14.2,14.4,0.4,102,14.25
1534896000,14.5,14.25,14.25,14.3,-0.1,48,14.3
1534982400,14.3,14.2,14.3,14.25,-0.05,45,14.15
1535068800,14.5,14,14.15,14.4,0.15,87,14.45
1535328000,14.55,14.25,14.45,14.4,0,55,14.4
1535414400,14.65,13.9,14.4,14.2,-0.2,186,14.2
1535500800,14.2,13.9,14.2,14.1,-0.1,129,14.15
1535587200,14.15,13.9,14.15,14,-0.1,95,13.9
1535673600,14.05,13.9,13.9,14.05,0.05,66,14.05
1535932800,14.05,13.5,14.05,13.7,-0.35,116,13.75
1536019200,13.9,13.7,13.75,13.7,0,58,13.7
1536105600,14,13.7,13.7,13.8,0.1,51,13.85
1536192000,13.85,13.65,13.85,13.8,0,38,13.65
1536278400,13.75,13.4,13.65,13.6,-0.2,104,13.45
1536537600,13.45,12.7,13.45,12.8,-0.8,136,12.8
1536624000,13.2,12.7,12.8,13.05,0.25,147,12.9
1536710400,13.1,12.8,12.9,12.8,-0.25,88,12.8
1536796800,13.2,12.8,12.8,12.95,0.15,86,13.25
1536883200,13.75,13.15,13.25,13.5,0.55,95,13.45
1537142400,13.6,13.35,13.45,13.4,-0.1,43,13.3
1537228800,13.35,13.25,13.3,13.25,-0.15,38,13.4
1537315200,13.65,13.2,13.4,13.25,0,78,13.25
1537401600,13.35,13.2,13.25,13.2,-0.05,40,13.15
1537488000,13.25,13.15,13.15,13.25,0.05,19,13.3
1537833600,13.45,13.2,13.3,13.45,0.2,51,13.4
1537920000,13.5,13.4,13.4,13.5,0.05,46,13.5
1538006400,13.85,13.4,13.5,13.4,-0.1,165,13.45
1538092800,13.5,13.4,13.45,13.4,0,48,13.75
1538352000,13.75,13.4,13.75,13.4,0,48,13.4
1538438400,13.5,13.35,13.4,13.35,-0.05,23,13.3
1538524800,13.35,13.2,13.3,13.25,-0.1,35,13.15
1538611200,13.2,13.05,13.15,13.2,-0.05,43,13.2
1538697600,13.2,12.8,13.2,12.9,-0.3,64,12.8
1538956800,13.3,12.7,12.8,12.8,-0.1,114,12.9
1539043200,13.15,12.6,12.9,13.15,0.35,65,12.4
1539216000,12.75,11.95,12.4,12.65,-0.5,128,12.2
1539302400,12.5,12.2,12.2,12.35,-0.3,71,12.65
1539561600,12.65,12.4,12.65,12.4,0.05,38,12.4
1539648000,12.55,12.35,12.4,12.35,-0.05,20,12.6
1539734400,13.1,12.6,12.6,12.65,0.3,55,12.45
1539820800,12.5,12.45,12.45,12.45,-0.2,15,12.4
1539907200,12.5,12.2,12.4,12.4,-0.05,49,12.6
1540166400,12.75,12.45,12.6,12.6,0.2,36,12.8
1540252800,12.8,12.4,12.8,12.5,-0.1,19,12.55
1540339200,12.75,12.4,12.55,12.4,-0.1,17,12.05
1540425600,12.2,11.9,12.05,12,-0.4,82,12.2
1540512000,13.2,12.2,12.2,12.45,0.45,268,12.55
1540771200,12.85,12.1,12.55,12.25,-0.2,113,12.2
1540857600,12.3,12,12.2,12.2,-0.05,63,12.45
1540944000,12.45,12.3,12.45,12.35,0.15,33,12.5
1541030400,12.6,12.4,12.5,12.55,0.2,44,12.7
1541116800,12.7,12.5,12.7,12.6,0.05,41,12.6
1541376000,12.6,12.45,12.6,12.45,-0.15,31,12.95
1541462400,13.6,12.75,12.95,12.95,0.5,128,13.05
1541548800,13.3,13,13.05,13.15,0.2,112,13.3
1541635200,13.4,13.15,13.3,13.15,0,145,13.3
1541721600,13.3,13,13.3,13.25,0.1,58,12.9
1541980800,12.95,12.8,12.9,12.9,-0.35,68,12.75
1542067200,12.85,12.65,12.75,12.85,-0.05,32,12.7
1542153600,13.15,12.7,12.7,12.9,0.05,29,13
1542240000,13,12.8,13,12.85,-0.05,93,13.1
1542326400,13.1,13,13.1,13,0.15,28,13.2
1542585600,13.2,13.1,13.2,13.1,0.1,46,13
1542672000,13.15,13,13,13.1,0,32,13.05
1542758400,13.05,12.9,13.05,13,-0.1,21,13.1
1542844800,14.1,12.95,13.1,13.6,0.6,235,14.25
1542931200,14.95,14.25,14.25,14.9,1.3,1433,15
1543190400,15.15,14.35,15,14.8,-0.1,855,14.8
1543276800,14.95,14.65,14.8,14.7,-0.1,281,14.65
1543363200,15.15,14.4,14.65,14.55,-0.15,302,14.7
1543449600,15.35,14.7,14.7,14.9,0.35,639,15.2
1543536000,15.85,15.05,15.2,15.6,0.7,945,15.6
1543795200,16.15,15.45,15.6,16,0.4,586,16.05
1543881600,16.4,15.8,16.05,15.9,-0.1,418,15.45
1543968000,16.1,15.45,15.45,16.1,0.2,298,16.1
1544054400,16.25,15,16.1,15.6,-0.5,445,15.8
1544140800,16.1,15.65,15.8,15.95,0.35,699,15.95
1544400000,16.1,15.75,15.95,15.85,-0.1,745,16.05
1544486400,17.4,15.95,16.05,17.4,1.55,2120,17.75
1544572800,18.9,17.45,17.75,18.25,0.85,4722,18.5
1544659200,18.55,17.8,18.5,18.35,0.1,2473,18.35
1544745600,19.5,18,18.35,18.85,0.5,3353,18.9
1545004800,19.9,18.85,18.9,19.4,0.55,3071,18.95
1545091200,19.25,18.15,18.95,18.2,-1.2,1897,18.55
1545177600,18.85,18.25,18.55,18.7,0.5,1502,19
1545264000,19.85,18.15,19,18.4,-0.3,3139,18.55
1545350400,18.8,17.55,18.55,18.6,0.2,1621,18.75
1545436800,19.15,18.05,18.75,18.05,-0.55,1116,18.3
1545609600,18.35,17.8,18.3,18.15,0.1,830,17.8
1545696000,18.1,17.2,17.8,17.45,-0.7,939,18
1545782400,18.05,17,18,17,-0.45,733,17.5
1545868800,17.8,16.8,17.5,16.8,-0.2,843,16.95
1545955200,17.25,16,16.95,16.35,-0.45,915,16.65
1546387200,16.65,16.1,16.65,16.15,-0.2,393,16.15
1546473600,16.4,15.9,16.15,15.9,-0.25,394,15.65
1546560000,15.65,14.8,15.65,15.4,-0.5,586,15.8
1546819200,16,15.6,15.8,15.9,0.5,389,15.9
1546905600,16.15,15.8,15.9,15.85,-0.05,192,15.8
1546992000,16.05,15.6,15.8,15.7,-0.15,337,15.65
1547078400,16.1,15.65,15.65,15.75,0.05,283,16.1
1547164800,17.3,16.1,16.1,17.3,1.55,1779,17.3
1547424000,17.45,16.6,17.3,16.9,-0.4,1301,16.8
1547510400,16.8,16.35,16.8,16.4,-0.5,515,16.35
1547596800,16.6,16.35,16.35,16.4,0,276,16.65
1547683200,16.65,15.95,16.65,16.15,-0.25,822,16.35
1547769600,16.35,15.9,16.35,15.9,-0.25,315,16
1548028800,16.25,16,16,16.1,0.2,239,16.05
1548115200,16.1,15.65,16.05,15.7,-0.4,287,15.7
1548201600,16.3,15.7,15.7,16.15,0.45,330,16.15
1548288000,16.3,16.1,16.15,16.25,0.1,223,16.4
1548374400,16.4,16.15,16.4,16.15,-0.1,177,16.15
1548633600,16.3,15.95,16.15,15.95,-0.2,223,15.95
1548720000,16.1,15.95,15.95,16.05,0.1,111,16.15
1548806400,16.15,15.9,16.15,15.95,-0.1,162,16.15
1549843200,16.15,15.7,16.15,15.85,-0.1,187,15.85
1549929600,16.95,15.85,15.85,16.6,0.75,533,16.9
1550016000,16.95,16.5,16.9,16.6,0,313,16.65
1550102400,17.5,16.6,16.65,17.5,0.9,767,17.55
1550188800,17.75,16.8,17.55,17,-0.5,1038,17.25
1550448000,17.65,17,17.25,17.3,0.3,1321,17.6
1550534400,17.6,17.25,17.6,17.45,0.15,577,17.55
1550620800,17.8,17.25,17.55,17.6,0.15,741,17.65
1550707200,17.7,17.4,17.65,17.4,-0.2,363,17.4
1550793600,17.65,17.25,17.4,17.25,-0.15,251,17.35
1551052800,17.5,17,17.35,17.05,-0.2,315,17.1
1551139200,17.35,17,17.1,17.15,0.1,284,17.35
1551225600,17.5,17.05,17.35,17.5,0.35,323,17.6
1551657600,19,17.55,17.6,18.8,1.3,1970,19.2
1551744000,19.2,18.25,19.2,18.3,-0.5,1098,18.35
1551830400,18.65,18.15,18.35,18.3,0,461,18.3
1551916800,18.8,18.15,18.3,18.15,-0.15,607,18.1
1552003200,18.1,17.7,18.1,17.95,-0.2,335,19.7
1552262400,19.7,19.7,19.7,19.7,1.75,1106,20.9
1552348800,21.65,20.6,20.9,21.65,1.95,5200,22.3
1552435200,22.6,21.5,22.3,22.6,0.95,5320,22.6
1552521600,22.6,21.85,22.6,22.15,-0.45,2445,22.1
1552608000,22.45,21.75,22.1,22.35,0.2,1566,23.2
1552867200,24.55,22.5,23.2,24.45,2.1,5501,24
1552953600,24.55,22.9,24,23,-1.45,2947,25.3
1553040000,25.3,25.3,25.3,25.3,2.3,652,27.8
1553126400,27.8,27.8,27.8,27.8,2.5,394,30.55
1553212800,30.55,30.55,30.55,30.55,2.75,2660,31.55
1553472000,33.6,30.85,31.55,33.6,3.05,10206,34.1
1553558400,35.3,32.85,34.1,33,-0.6,10572,32.8
1553644800,36.3,32.8,32.8,36.3,3.3,3926,37
1553731200,39.2,36.1,37,39.2,2.9,5125,39.2
1553817600,39.25,37.35,39.2,37.65,-1.55,3922,36.9
1554076800,36.9,34.55,36.9,34.75,-2.9,1885,34.75
1554163200,35.3,34.15,34.75,35.3,0.55,1031,35.4
1554249600,36,35.4,35.4,35.9,0.6,776,36.7
1554681600,36.7,34.9,36.7,35.2,-0.7,579,34.85
1554768000,36.2,34.85,34.85,36,0.8,449,35.55
1554854400,36.8,35.55,35.55,36.6,0.6,471,37.5
1554940800,38,36.1,37.5,36.3,-0.3,930,33.6
1555027200,33.6,32.7,33.6,32.7,-3.6,670,32.05
1555286400,33.55,32.05,32.05,33.55,0.85,1039,33.85
1555372800,34,33,33.85,33.85,0.3,591,35.7
1555459200,37.2,34.5,35.7,37.2,3.35,4635,38.25
1555545600,40.7,36.7,38.25,38.8,1.6,13794,38.75
1555632000,39.2,37,38.75,37.65,-1.15,5273,37.65
1555891200,38,35.5,37.65,36,-1.65,4352,35.8
1555977600,36.45,33.25,35.8,33.7,-2.3,4268,34.1
1556064000,34.7,33.5,34.1,33.55,-0.15,2274,33.9
1556150400,33.9,32.3,33.9,32.3,-1.25,2734,31.9
1556236800,34.5,30.65,31.9,33.85,1.55,4340,33.6
1556496000,33.7,30.5,33.6,30.5,-3.35,4130,29.8
1556582400,31.1,29.5,29.8,30.2,-0.3,3909,30.65
1556755200,33.2,30.1,30.65,33.2,3,4891,34
1556841600,34.4,33.2,34,33.95,0.75,9168,33.2
1557100800,36.45,32.5,33.2,34.7,0.75,9498,35.05
1557187200,35.45,34,35.05,34.35,-0.35,4735,33.3
1557273600,34.1,33.05,33.3,33.3,-1.05,3669,33.4
1557360000,33.75,30.5,33.4,31.1,-2.2,4803,32
1557446400,33,31.1,32,31.65,0.55,5168,34.8
1557705600,34.8,33.8,34.8,34.8,3.15,2118,34.65
1557792000,35.3,34,34.65,34.85,0.05,10805,35.6
1557878400,38.3,34.8,35.6,36.2,1.35,20330,35.8
1557964800,36.25,34.25,35.8,34.45,-1.75,9268,34.6
1558051200,35.25,32.9,34.6,33.05,-1.4,7067,33.95
1558310400,33.95,32.3,33.95,33.3,0.25,5549,33.45
1558396800,34.4,32.7,33.45,34.1,0.8,5810,34.25
1558483200,34.35,33.4,34.25,33.5,-0.6,3732,33
1558569600,33,31.85,33,31.9,-1.6,4409,32.1
